post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
sbic_32943,,,,1.0,3.0,3.0,3.0,,,,1.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_2317,2.0,,,1.0,-1.0,2.0,2.0,2.0,,,1.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_20927,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
sbic_39558,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,3.0,2.0
sbic_33941,,,,1.0,1.0,-1.0,1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,
sbic_11266,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_25806,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,2.0,3.0,
sbic_38828,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_30198,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_43673,1.0,,,1.0,-1.0,,1.0,1.0,,,2.0,2.0,,2.0,2.0,3.0,2.0
sbic_36316,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_15971,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_9317,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_10862,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,
sbic_33453,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_33296,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_34621,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0
sbic_36094,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_40219,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_4782,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_36019,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_25843,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,
sbic_6488,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_1940,,,,2.0,-1.0,1.0,-1.0,,,,2.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_33688,,,,2.0,2.0,,2.0,,,,2.0,2.0,,2.0,2.0,3.0,2.0
sbic_968,,,,,3.0,3.0,3.0,,,,,2.0,2.0,2.0,1.0,3.0,3.0
sbic_38598,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_11916,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_14496,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_36792,,,,3.0,-1.0,1.0,-1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_9864,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,2.0
sbic_10283,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_24642,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sbic_21292,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
sbic_36006,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_32384,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_36133,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_4699,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_7668,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_11816,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_4475,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0
sbic_28459,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_1101,,,,3.0,3.0,,3.0,,,,2.0,2.0,,2.0,3.0,,3.0
sbic_3396,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,
sbic_1636,,,2.0,1.0,1.0,-1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,3.0,,3.0
sbic_39933,,,,2.0,2.0,-1.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0
sbic_16897,,,,,1.0,1.0,1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_26558,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_5637,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_12556,,,,1.0,1.0,,1.0,,,,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_3287,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,3.0
sbic_2383,,,,2.0,-1.0,3.0,-1.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_34168,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_18035,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_11352,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_39997,3.0,,,3.0,3.0,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_4843,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_21640,,,1.0,1.0,-1.0,3.0,1.0,,,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_37945,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_10685,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_10744,1.0,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,1.0,2.0
sbic_304,,,,3.0,3.0,-1.0,3.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_30860,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_9692,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_25283,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_9063,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,3.0
sbic_12219,,,,,-1.0,-1.0,-1.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_29148,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_10520,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_35004,,,,1.0,-1.0,2.0,-1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_1116,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_1161,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_1676,1.0,,,,-1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_32696,,,,1.0,1.0,-1.0,1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,3.0
sbic_43652,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_4450,1.0,,,-1.0,-1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,3.0,3.0,3.0
sbic_2537,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_19628,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0
sbic_24121,,,,2.0,2.0,3.0,2.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_36856,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_16288,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_36953,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_14118,,,,1.0,1.0,,1.0,,,,2.0,2.0,,2.0,3.0,,2.0
sbic_30156,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_26963,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_39980,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,
sbic_28200,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_8925,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_33437,,,,3.0,1.0,1.0,1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_16517,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_26445,,,2.0,1.0,1.0,-1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0
sbic_15072,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,2.0
sbic_39510,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,3.0,2.0
sbic_25633,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,3.0,
sbic_34480,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_11694,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_10171,,,,3.0,-1.0,-1.0,-1.0,,,,3.0,2.0,2.0,2.0,1.0,3.0,2.0
sbic_43475,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_20885,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_2392,3.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,3.0
sbic_27194,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_9665,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0
sbic_35731,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_6152,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_3824,,,2.0,2.0,1.0,1.0,-1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0
sbic_5557,,,1.0,1.0,-1.0,,1.0,,,1.0,2.0,2.0,,2.0,1.0,3.0,3.0
sbic_26653,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,
sbic_20560,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_36130,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0
sbic_3105,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_6314,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_6910,,3.0,,1.0,1.0,-1.0,1.0,,3.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0
sbic_34466,,,,3.0,-1.0,1.0,-1.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_2826,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_2968,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_11038,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_2986,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_25553,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_1968,,,,,2.0,2.0,2.0,,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_545,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_15585,-1.0,,,1.0,,3.0,-1.0,2.0,,,1.0,,3.0,2.0,2.0,3.0,2.0
sbic_19396,,,2.0,-1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_33885,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,2.0
sbic_34325,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,2.0
sbic_4043,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_4807,,,,-1.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,,3.0
sbic_34750,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,
sbic_9784,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_25748,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,2.0
sbic_35699,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_9539,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_17338,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,3.0,2.0
sbic_29799,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,3.0,
sbic_43460,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_10447,,,3.0,,-1.0,3.0,3.0,,,3.0,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_33621,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_7213,,,3.0,2.0,-1.0,-1.0,-1.0,,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_25526,,,,-1.0,-1.0,,-1.0,,,,2.0,2.0,,2.0,2.0,3.0,2.0
sbic_35833,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,2.0
sbic_24572,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0
sbic_8457,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_27821,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_10488,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,3.0,
sbic_38666,,,3.0,1.0,1.0,3.0,1.0,,,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0
sbic_25028,,,,3.0,3.0,1.0,3.0,,,,3.0,2.0,1.0,2.0,3.0,3.0,3.0
sbic_8258,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_36362,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0
sbic_42902,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_39215,,,,1.0,3.0,3.0,3.0,,,,1.0,2.0,3.0,2.0,3.0,3.0,3.0
sbic_14190,,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_31300,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,
sbic_43166,,,,-1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_9221,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0
sbic_20317,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_32071,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0
sbic_34375,3.0,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19946,,,2.0,2.0,-1.0,-1.0,-1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0
sbic_38730,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_19528,3.0,,,3.0,-1.0,,3.0,3.0,,,2.0,2.0,,2.0,3.0,3.0,3.0
sbic_6368,,3.0,,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_6914,,,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_15186,,,,,2.0,2.0,2.0,,,,,2.0,2.0,2.0,3.0,,2.0
sbic_15681,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_21510,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,
sbic_24347,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,3.0,2.0
sbic_28546,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_24441,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
sbic_27565,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_6278,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_7978,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_27371,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_9816,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
sbic_34127,,,,1.0,1.0,-1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,3.0
sbic_29247,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_14314,,,,,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,,2.0
sbic_19173,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_39222,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_20693,3.0,,,,-1.0,3.0,3.0,3.0,,,,2.0,2.0,2.0,3.0,3.0,3.0
sbic_27118,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0
sbic_3586,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_42416,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0
sbic_40893,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_40687,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_38541,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_15548,,,2.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,1.0,3.0,3.0,3.0
sbic_27263,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,2.0
sbic_21189,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_32343,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_11654,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_40946,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,
sbic_36217,,,3.0,3.0,-1.0,-1.0,3.0,,,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
sbic_32122,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,2.0
sbic_8601,3.0,,,3.0,3.0,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_13164,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_9240,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_39080,,,,1.0,-1.0,2.0,-1.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,2.0
sbic_27944,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_6845,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0
sbic_17732,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,2.0
sbic_28429,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,2.0
sbic_34482,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_35927,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_8486,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_9006,,1.0,,3.0,-1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,2.0,3.0,3.0,2.0
sbic_25996,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_39333,,,,,2.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,3.0,3.0
sbic_9680,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_11941,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_34282,,,2.0,,1.0,-1.0,-1.0,,,2.0,,1.0,2.0,2.0,3.0,3.0,2.0
sbic_5549,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_33876,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_32866,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_32556,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_32041,,3.0,,,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_24638,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0
sbic_19002,2.0,,,-1.0,-1.0,3.0,-1.0,2.0,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0
sbic_25603,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_35546,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
sbic_33761,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_14893,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_36239,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0
sbic_39551,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_33055,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,3.0
sbic_10275,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_42485,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_19363,3.0,1.0,,3.0,3.0,-1.0,3.0,3.0,1.0,,3.0,3.0,2.0,2.0,3.0,,3.0
sbic_16887,,,,,3.0,3.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
sbic_32280,,,,1.0,1.0,-1.0,1.0,,,,1.0,2.0,2.0,2.0,3.0,3.0,2.0
sbic_32075,,,,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
sbic_27030,,,,3.0,3.0,,3.0,,,,3.0,3.0,,3.0,3.0,3.0,2.0
sbic_29779,,,1.0,-1.0,-1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0
sbic_18305,,,,3.0,3.0,2.0,3.0,,,,3.0,3.0,2.0,3.0,3.0,3.0,3.0
sbic_3354,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_4832,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_8660,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_8164,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0
sbic_27816,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0
sbic_7156,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sbic_10702,,,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,3.0,2.0
sbic_40858,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
sbic_6520,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0
sbic_35987,1.0,,,-1.0,-1.0,,-1.0,1.0,,,2.0,2.0,,2.0,3.0,3.0,2.0
