post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
mhsc_21529,,,,,1.0,1.0,1,,,,,2.0,2.0,2,1.0,3.0,1.0
mhsc_15150,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,2.0,2.0
mhsc_12948,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_38078,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,3.0
mhsc_8219,,3.0,,1.0,1.0,3.0,-1,,3.0,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_30342,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,,3.0
mhsc_944,,,,-1.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_14818,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_1470,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_23168,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,2.0,3.0,2.0
mhsc_19111,,,3.0,3.0,3.0,-1.0,3,,,3.0,3.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_22155,3.0,,,,-1.0,3.0,3,3.0,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_1120,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_21012,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_30511,,,1.0,1.0,1.0,,1,,,1.0,1.0,1.0,,1,1.0,1.0,3.0
mhsc_17787,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_21004,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_36581,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,3.0
mhsc_31489,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_21297,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_26696,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_10748,,3.0,,,1.0,-1.0,-1,,3.0,,,1.0,2.0,2,1.0,1.0,2.0
mhsc_30696,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_33192,,1.0,,,,1.0,1,,1.0,,,,1.0,1,3.0,3.0,3.0
mhsc_10307,,,1.0,1.0,-1.0,-1.0,1,,,1.0,1.0,2.0,2.0,1,2.0,3.0,3.0
mhsc_27389,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_12182,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_34126,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,1.0,3.0
mhsc_23869,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_21772,3.0,,,3.0,3.0,3.0,3,3.0,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_8655,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_29153,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,2.0
mhsc_20768,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_7072,,,1.0,1.0,-1.0,-1.0,1,,,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0
mhsc_22982,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_24780,,2.0,1.0,-1.0,1.0,1.0,1,,2.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_3049,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_32124,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_21434,,2.0,,-1.0,-1.0,,-1,,2.0,,2.0,2.0,,2,1.0,1.0,3.0
mhsc_9550,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_35294,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,3.0
mhsc_8220,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_30429,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_1853,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_17232,,3.0,,1.0,1.0,3.0,-1,,3.0,,1.0,1.0,3.0,2,3.0,3.0,2.0
mhsc_36390,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_24191,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,1.0,1.0
mhsc_27631,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_17245,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_10029,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_1354,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,,,
mhsc_15711,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_11836,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_20638,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_34601,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_2645,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_11852,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_18186,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_1175,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_20741,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_30,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,,3.0
mhsc_24737,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_14473,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_34108,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,3.0,2.0
mhsc_28774,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_9819,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_9480,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_3787,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_28846,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,3.0,3.0
mhsc_6893,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_27179,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_17181,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_3126,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_26970,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_21454,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,2.0,1.0,3.0
mhsc_31353,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_14876,3.0,,,-1.0,1.0,1.0,1,3.0,,,2.0,1.0,1.0,2,3.0,3.0,3.0
mhsc_32200,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_10245,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_32396,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_14444,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_2170,,1.0,,1.0,-1.0,-1.0,1,,1.0,,1.0,2.0,2.0,2,1.0,1.0,3.0
mhsc_37145,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_21344,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_22936,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_27657,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,3.0
mhsc_15604,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_20217,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,3.0,1.0
mhsc_22085,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_34427,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_19562,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_2562,,3.0,,3.0,3.0,-1.0,3,,3.0,,3.0,3.0,2.0,3,3.0,,3.0
mhsc_4607,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,2.0
mhsc_10069,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,2.0
mhsc_24978,,3.0,,,3.0,3.0,3,,3.0,,,3.0,3.0,3,3.0,,3.0
mhsc_4550,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_12816,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_36721,,1.0,,,,1.0,1,,1.0,,,,1.0,1,3.0,3.0,3.0
mhsc_25494,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_473,,,,3.0,1.0,1.0,1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_9952,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_30981,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_34676,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_19471,,,,-1.0,1.0,1.0,1,,,,2.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_4379,,2.0,,-1.0,-1.0,,-1,,2.0,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_25832,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_17508,,,,-1.0,-1.0,-1.0,-1,,,,2.0,2.0,2.0,2,3.0,,3.0
mhsc_2610,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_18414,,,,3.0,3.0,-1.0,3,,,,3.0,3.0,2.0,3,3.0,,3.0
mhsc_11976,,,,2.0,-1.0,3.0,-1,,,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_18980,,2.0,3.0,-1.0,-1.0,2.0,2,,2.0,3.0,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_4231,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_7868,,1.0,,1.0,3.0,3.0,-1,,1.0,,1.0,3.0,3.0,2,1.0,3.0,3.0
mhsc_9230,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_38326,,,3.0,3.0,,,3,,,3.0,3.0,,,3,3.0,3.0,3.0
mhsc_12108,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,3.0,2.0
mhsc_10395,,,,,2.0,2.0,2,,,,,2.0,2.0,2,1.0,1.0,3.0
mhsc_14440,,,,3.0,3.0,-1.0,3,,,,3.0,3.0,2.0,3,1.0,3.0,3.0
mhsc_32819,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_4431,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_6610,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_18663,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_3971,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,2.0
mhsc_11292,1.0,,,1.0,3.0,3.0,3,1.0,,,1.0,3.0,3.0,2,3.0,3.0,3.0
mhsc_38511,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,1.0,2.0
mhsc_36,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_17958,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_4102,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,1.0
mhsc_6968,,,1.0,,3.0,-1.0,-1,,,1.0,,2.0,2.0,2,1.0,1.0,1.0
mhsc_3665,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_35363,,,,,2.0,2.0,2,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_24537,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_16423,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_38018,,,,2.0,2.0,,2,,,,2.0,2.0,,2,1.0,1.0,1.0
mhsc_17072,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_8475,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_12147,3.0,1.0,,1.0,1.0,3.0,1,3.0,1.0,,1.0,1.0,3.0,2,1.0,1.0,2.0
mhsc_36672,,,,,2.0,2.0,2,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_7988,,,1.0,,,1.0,1,,,1.0,,,1.0,1,1.0,1.0,1.0
mhsc_21022,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,1.0
mhsc_26723,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_13614,,,,2.0,-1.0,1.0,-1,,,,2.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_11820,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,1.0,3.0,3.0
mhsc_30249,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,1.0,2.0
mhsc_12543,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_9537,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_39021,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_23401,1.0,,,1.0,3.0,3.0,-1,1.0,,,1.0,3.0,3.0,2,3.0,,3.0
mhsc_10667,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_34827,,,,3.0,3.0,,3,,,,3.0,3.0,,3,2.0,3.0,3.0
mhsc_3619,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_30440,,,,1.0,1.0,,1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_10228,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_25177,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_26627,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_13436,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_29063,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,2.0
mhsc_32656,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_14780,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_32115,,,,,2.0,2.0,2,,,,,2.0,2.0,2,3.0,3.0,2.0
mhsc_20853,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_23565,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_33220,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_3487,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_18598,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_7508,,1.0,,1.0,,,1,,1.0,,1.0,,,1,3.0,1.0,3.0
mhsc_37814,,1.0,,1.0,,,1,,1.0,,1.0,,,1,3.0,3.0,3.0
mhsc_11885,1.0,,,1.0,3.0,3.0,-1,1.0,,,1.0,3.0,3.0,2,3.0,3.0,3.0
mhsc_30480,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_6021,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,1.0,3.0
mhsc_23910,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,3.0
mhsc_19081,,,,1.0,3.0,3.0,3,,,,1.0,2.0,3.0,2,1.0,1.0,1.0
mhsc_4753,1.0,,,1.0,,,1,1.0,,,1.0,,,1,1.0,1.0,2.0
mhsc_4693,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_35247,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,1.0,2.0
mhsc_37785,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_29433,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_24675,,3.0,,,,3.0,3,,3.0,,,,3.0,3,3.0,3.0,3.0
mhsc_26134,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_37598,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_10061,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_21579,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_12441,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_30336,,1.0,,1.0,,,1,,1.0,,1.0,,,1,1.0,1.0,1.0
mhsc_26152,,,,2.0,2.0,,2,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_21122,3.0,,,,1.0,1.0,1,3.0,,,,1.0,2.0,2,3.0,3.0,1.0
mhsc_8970,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_26646,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_4277,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_17554,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_10332,3.0,,,1.0,-1.0,3.0,3,3.0,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_14069,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_23720,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,3.0,2.0
mhsc_5736,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_23082,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_15457,,1.0,,-1.0,1.0,1.0,1,,1.0,,2.0,1.0,1.0,1,3.0,1.0,3.0
mhsc_7060,1.0,,,1.0,-1.0,-1.0,1,1.0,,,1.0,2.0,2.0,2,3.0,3.0,2.0
mhsc_16965,1.0,,1.0,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_10319,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_38264,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_21717,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,1.0
mhsc_8186,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_5014,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_18565,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,3.0
mhsc_21814,1.0,1.0,,1.0,,1.0,1,1.0,1.0,,1.0,,1.0,1,3.0,1.0,3.0
mhsc_2207,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,3.0,3.0
mhsc_9790,,,1.0,1.0,,,1,,,1.0,1.0,,,1,1.0,1.0,1.0
mhsc_26718,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_6396,,1.0,1.0,1.0,,1.0,1,,1.0,1.0,1.0,,1.0,1,1.0,1.0,2.0
mhsc_8681,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_34558,,1.0,,,3.0,-1.0,-1,,1.0,,,3.0,2.0,2,3.0,,3.0
mhsc_34587,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,1.0
mhsc_32079,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_8084,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_4376,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_8651,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,1.0,1.0
mhsc_3745,2.0,1.0,,-1.0,,,-1,2.0,1.0,,2.0,,,2,3.0,3.0,3.0
mhsc_8503,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_36271,,3.0,,1.0,1.0,3.0,-1,,3.0,,1.0,1.0,3.0,2,1.0,3.0,3.0
mhsc_23877,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_25640,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,3.0,3.0
mhsc_25767,1.0,,,-1.0,-1.0,1.0,1,1.0,,,2.0,2.0,1.0,1,3.0,3.0,3.0
mhsc_9302,-1.0,,,-1.0,3.0,2.0,-1,2.0,,,2.0,3.0,2.0,2,3.0,3.0,3.0
mhsc_20555,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_3664,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_3961,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,2.0
mhsc_21070,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,2.0
mhsc_8424,,3.0,,,-1.0,-1.0,-1,,3.0,,,2.0,2.0,2,1.0,1.0,1.0
mhsc_20893,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_29028,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_13675,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,1.0,1.0,2.0
mhsc_18245,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_38465,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,2.0
mhsc_24667,,1.0,1.0,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_17792,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_38331,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,3.0
mhsc_9495,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_33380,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_34806,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_38293,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_10124,1.0,,,,1.0,1.0,1,1.0,,,,1.0,1.0,1,2.0,3.0,3.0
mhsc_1987,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,3.0,3.0
mhsc_12824,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_1249,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_24633,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_4014,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_11498,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_28372,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,1.0
mhsc_21785,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_22869,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,2.0
mhsc_8426,,,,1.0,3.0,3.0,3,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_16705,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_19212,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_33236,,1.0,,1.0,,,1,,1.0,,1.0,,,1,1.0,3.0,2.0
mhsc_32442,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,2.0,3.0,3.0
mhsc_32302,2.0,,,-1.0,1.0,,-1,2.0,,,2.0,1.0,,2,1.0,1.0,2.0
mhsc_33263,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_25384,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_20763,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_30496,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
